#Title: An Off-line Scan of the BATSE Daily Records and a Large Uniform Sample 
#       of Gamma-Ray Bursts
#Authors: Stern B.E.,  Tikhomirova Y., Kompaneets D., Svensson R., Poutanen J.  
#Table: GRB characteristics
#================================================================================
#Byte-by-byte Description of file: datafile2.txt
#--------------------------------------------------------------------------------
#   Bytes Format Units            Label     Explanations
#--------------------------------------------------------------------------------
#   1-  5 I5     d                TJD       Event identifier
#       6 A1     ---              Char      Character of the event identifier   
#   8- 12 I5     s                Start     Start of the event within the day (1)     
#  14- 17 I4     ---              Trigger   BATSE trigger number, or 1 for 
#                                            non-triggered events
#  19- 24 F6.3   "photons/cm2/s"  Flux      Peak flux in the 50 - 300 keV range 
#  26- 30 F5.1   deg              RAdeg     Right Ascension (J2000) 
#  32- 36 F5.1   deg              DEdeg     Declination (J2000)
#  38- 41 F4.1   deg              Error     Size of the 1 sigma confidence area
#  43- 45 I3     s                T90       Duration rounded to integer seconds (2)
#  47- 49 I3     ---              N50       Number of 1.024 s bins  where the signal 
#                                            exceeds 50% of the peak value (2)
#      51 I1     ---              K98       Identification with the K98 catalog (3)
#      53 I1     ---              Gap       Flag characterizing the data quality (4)
#--------------------------------------------------------------------------------
#Note (1): The start time is defined as the beginning of the first 1.024 s bin
#          within the burst window where the fitted background was exceeded by 4
#          sigma in the  50-300 keV range.  If there was no 4 sigma excess in
#          1.024 s bins, the procedure is repeated with 2.048 s, 4.096 s, 8.192 s
#          bins.  If the burst consists of a few widely spaced episodes, the GRB
#          window covers the highest peak and does not necessarily coincide with
#          the actual beginning.
#Note (2): The value of T90 for weak short events is strongly affected by the
#          Poisson noise and should be used with care.  Poisson fluctuations
#          cause an overestimation of T90 for such events.  If N50 is 1, the peak
#          flux is  below 0.5 photons/cm2/s and T90 is within 4 s, then this is
#          probably a one-bin event with T90<1 s.  Therefore we do not recommend
#          to use this duration distribution for a statistical analysis for
#          bursts of durations less than a few seconds.
#Note (3): Flag equal to 1 means that the event exist in the K98 catalog.  The
#          agreement in the GRB location sometimes is very poor (difference up to
#          45 deg).  We consider bursts to coincide if they overlap in time.  If
#          they  differ in time by 100-300 s but have close locations, we
#          considered them identical anyway.
#Note (4):
#    0 = normal data;
#    1 = estimate of duration is problematic because of a data gap;
#    2 = estimate of the peak flux is problematic because of a data gap;
#    3 = 1 and 2 simultaneously.
#--------------------------------------------------------------------------------
10243d	65898	    1	  0.226	 100.0	  36.5	 17.6	   2	   2	 1	 0
10243e	75749	    1	  0.356	 312.0	 -45.9	 11.4	  11	   6	 1	 0
10244e	76978	 5492	  0.897	 328.2	 -25.9	  4.6	  14	   4	 0	 0
10245b	10239	    1	  0.172	 169.6	  75.9	 17.6	  55	  18	 1	 0
10245e	56509	    1	  0.362	 282.9	  65.3	 12.0	  46	   7	 1	 0
10246a	20525	 5493	  0.611	  19.7	   4.5	  5.6	  74	  17	 0	 0
10247a	  224	 5494	  0.720	 263.8	 -61.8	 12.4	  27	   2	 0	 0
10247b	49257	 5495	  1.463	 221.7	  32.3	  5.9	  20	   3	 0	 0
10248d	83621	    1	  0.327	 107.7	 -31.8	  5.3	  78	  18	 1	 0
10249a	 7548	 5497	  0.518	 120.2	  52.0	  7.1	  78	   4	 0	 0
10249d	86316	 5499	  0.744	 277.7	 -62.0	 14.5	   4	   1	 0	 0
10249e	14823	 5498	  0.267	 204.3	  55.8	 34.6	   1	   1	 0	 0
10250b	25445	 5500	  0.729	 169.8	  45.6	  8.7	   1	   1	 0	 0
10250f	47703	 5501	  0.436	 164.0	 -40.8	 15.5	   1	   1	 0	 0
10250h	66496	 5502	  0.295	 178.8	  56.4	 57.4	   1	   1	 0	 0
10250i	69233	    1	  0.225	 242.3	  17.2	 21.0	  54	  10	 0	 0
10250j	72594	    1	  0.098	 154.9	 -32.2	 24.8	  13	   8	 0	 0
10251a	13105	 5503	  0.421	 302.2	 -44.6	 13.2	  91	   3	 0	 0
10251b	76196	 5504	  1.217	 156.1	 -32.7	  7.7	   6	   2	 0	 0
10252a	 8000	 5505	  0.533	 205.9	  54.7	  7.2	  46	   5	 0	 0
10252b	79863	    1	  0.190	 125.8	  52.7	 14.4	  46	  11	 1	 0
10253a	45568	    1	  0.134	 152.0	  76.1	 31.2	  31	   4	 1	 0
10254a	19534	 5507	  0.305	 208.5	  28.2	  9.1	  12	   4	 0	 0
10254b	74385	    1	  0.107	  21.1	 -84.0	 35.6	  49	  15	 0	 0
10255b	 8411	 5508	  0.794	 356.8	   1.5	 11.0	   5	   1	 0	 0
10255c	17296	 5509	  0.413	  89.3	  28.1	  5.4	  76	  18	 0	 0
10255d	23682	 5510	  0.357	 290.1	  26.1	  5.4	  67	  13	 0	 0
10255f	75849	    1	  0.094	 280.5	 -55.7	 51.7	  17	   7	 0	 0
10256c	59647	    1	  0.111	 218.2	 -16.9	 40.6	  25	   8	 0	 0
10257a	 4674	 5512	  2.634	 179.6	   2.5	  1.2	 105	  10	 0	 0
10257c	12036	 5513	  0.234	 285.4	 -44.9	 18.0	  19	   6	 0	 0
10257e	29833	    1	  0.219	 201.3	   4.5	 13.5	  41	   6	 1	 0
10257i	65443	 5515	  0.815	 356.8	  -4.6	  5.1	  54	   6	 0	 0
10258a	 9434	 5516	  0.372	 173.1	  -8.0	  6.5	  29	  11	 0	 0
10258b	12372	 5517	  1.903	  99.9	  30.9	  5.2	  15	   2	 0	 0
10259a	16945	 5518	  2.296	 109.5	  -4.1	  2.5	  36	   7	 0	 0
10259b	17449	    1	  0.278	 149.4	 -56.5	 26.9	   2	   1	 1	 0
10259d	82256	    1	  0.090	 350.0	   1.5	 24.1	  35	   9	 0	 0
10262a	19211	 5523	  3.835	 322.0	  48.6	  1.5	  17	   3	 0	 1
10262d	74836	    1	  0.141	  40.7	 -11.8	 29.7	  18	   6	 0	 0
10263b	41435	    1	  0.099	 104.4	  13.9	 33.8	  33	  13	 0	 0
10266a	 3524	 5524	  0.448	 106.6	  21.1	 20.1	  36	   3	 0	 0
10267a	 1936	    1	  0.141	 108.0	 -10.5	 40.4	  10	   4	 0	 0
10267b	49372	 5526	  3.121	   2.8	  -9.0	  1.5	  69	   2	 0	 0
10267c	65440	 5527	  2.670	 333.2	 -53.6	  2.5	   2	   1	 0	 0
10268b	58116	 5528	  0.968	 357.7	  -8.6	  6.9	   2	   1	 0	 0
10268c	60564	    1	  0.210	  16.8	  53.3	 12.9	   9	   8	 0	 3
10269a	 2983	 5529	  1.091	  28.1	  -2.0	  7.5	   1	   1	 0	 0
10270a	21757	    1	  0.346	 348.0	 -66.8	 32.8	  27	   2	 0	 0
10271b	36999	 5530	  3.154	 313.5	  85.9	  1.0	   5	   5	 0	 0
10271c	44693	 5531	  1.575	 186.2	  -0.9	  1.9	  20	   7	 0	 0
10271d	59164	 5532	  0.442	 172.1	 -25.7	  8.1	  98	  15	 0	 0
10271e	74602	    1	  0.291	  71.2	 -77.7	 26.5	   2	   2	 0	 0
10272c	54306	 5533	  1.463	 231.2	  -9.7	 11.3	   2	   2	 0	 0
10272d	72572	 5534	  4.961	 304.5	  11.6	  1.3	   7	   3	 0	 1
10277b	62123	 5537	  0.334	 116.7	  18.7	 23.5	   2	   1	 0	 0
10277c	71131	 5538	  0.530	 148.4	  86.8	  5.5	  25	   9	 0	 0
10279a	 2905	 5539	  1.330	   4.9	  38.6	  5.0	  44	   3	 0	 0
10279b	27184	 5540	  0.743	  83.4	  47.6	  4.0	  58	   3	 0	 0
10279c	40752	 5541	  1.637	 313.8	  52.7	  2.0	  27	   4	 0	 0
10279d	58326	    1	  1.409	  17.5	  -2.9	  3.4	  66	   3	 1	 0
10279e	64786	    1	  0.457	  83.3	  41.3	  4.7	  93	  10	 1	 0
10280a	 8049	 5542	  0.879	  52.6	 -10.4	  3.2	  71	  13	 0	 0
10281a	33596	    1	  0.275	  72.5	   3.4	 23.0	  47	   5	 1	 0
10283c	73459	    1	  0.481	  29.8	  52.2	 10.3	  32	   8	 1	 0
10284b	41813	 5545	  1.891	 264.7	  49.1	  3.6	   6	   2	 0	 0
10286a	 1621	 5546	  0.517	 221.4	  12.2	 13.0	   5	   2	 0	 0
10286b	14912	 5547	  0.981	  54.3	 -78.2	  7.6	   2	   1	 0	 0
10286c	25503	 5548	  4.852	  31.8	  31.1	  4.5	 167	   2	 0	 0
10287a	17153	 5551	  0.769	  98.9	  42.0	  2.7	 485	  18	 0	 1
10289e	63535	    1	  0.289	  89.7	  45.3	 10.8	  48	   8	 1	 0
10289f	81560	    1	  0.196	 140.3	 -31.0	 15.3	  49	  12	 0	 0
10291a	72796	    1	  0.080	  94.8	  69.1	 23.5	  18	  10	 0	 0
10291c	83734	    1	  0.168	 265.9	 -56.7	 26.4	   9	   3	 0	 0
10292a	 7603	    1	  0.241	 201.1	 -18.9	 26.0	  27	   4	 1	 0
10293a	 6411	 5553	  0.184	 256.5	  -5.1	 25.4	  15	   5	 0	 0
10294a	18336	    1	  0.411	 292.7	 -53.5	  8.6	  33	  10	 1	 1
10294d	70507	 5554	  1.235	 280.7	 -53.9	  2.6	  36	   8	 0	 0
10294e	73996	 5555	  0.631	 153.0	  27.2	  3.7	  36	  16	 0	 0
10295a	12172	 5556	  0.561	 206.1	 -15.4	 14.4	   5	   2	 0	 0
10295b	74689	 5558	  1.178	 114.5	  35.3	  7.7	   2	   1	 0	 1
10297b	22209	    1	  0.167	 204.2	 -13.4	 18.1	  12	   5	 1	 0
10297c	79618	 5559	  0.374	 248.3	  32.2	 16.5	   8	   5	 0	 0
10298b	31213	 5560	  0.338	 163.4	  40.1	 21.0	   2	   1	 0	 0
10298c	55192	    1	  0.184	   1.9	   8.6	 12.1	  61	  11	 0	 0
10298e	67523	 5561	  1.906	 335.6	 -52.1	  6.9	   1	   1	 0	 0
10299a	27671	    1	  0.240	 120.4	 -44.6	 33.5	  20	   3	 1	 0
10299b	41879	    1	  0.219	 218.0	   3.2	 46.6	   7	   2	 0	 0
10299c	63878	    1	  0.341	 357.4	  25.8	  8.6	  54	   5	 1	 0
10299d	70360	 5562	  0.210	 289.3	 -51.6	 21.6	   4	   2	 0	 0
10300b	77347	 5564	  0.607	 186.7	  74.5	  9.2	   1	   1	 0	 0
10300d	80463	    1	  0.124	 175.8	  -7.1	 17.3	  32	  10	 0	 0
10301b	58713	 5565	  0.703	 314.8	  -6.7	 13.3	   8	   2	 0	 0
10301d	80897	 5566	  0.836	 184.3	   0.9	  2.6	  41	  14	 0	 0
10302c	56465	    1	  0.131	  46.7	 -42.7	 14.4	 100	  20	 1	 0
10302e	71365	 5567	 19.223	 158.8	  32.3	  1.5	  12	   3	 0	 0
10303a	60123	 5568	 13.717	  86.2	  32.5	  1.3	   6	   2	 0	 0
10305a	24571	 5569	  0.609	 188.6	 -33.7	  4.7	  20	   9	 0	 0
10305b	46179	    1	  0.448	 118.5	 -15.9	 21.7	   4	   1	 1	 0
10306a	 3561	    1	  0.317	 156.6	 -42.0	 19.9	   5	   2	 1	 0
10306e	79100	    1	  0.154	 250.9	 -17.6	 12.8	  29	  11	 1	 0
10307a	50665	 5571	  1.214	  99.2	  42.8	  5.3	   5	   2	 0	 0
10308c	20770	 5572	  0.977	  94.6	  14.5	  4.6	   6	   3	 0	 0
10308d	72101	    1	  0.101	 172.0	  27.1	 35.2	   8	   2	 0	 0
10308e	78437	 5573	  0.323	 180.3	  34.6	 39.8	   9	   2	 0	 0
10309c	58843	 5574	  0.663	 199.1	 -46.9	  2.9	  56	  26	 0	 0
10310b	36027	 5575	  5.305	 272.1	 -49.4	  1.2	  13	   3	 0	 0
10312b	24647	    1	  0.616	 211.2	  29.3	  7.1	  10	   5	 1	 0
10312c	35408	    1	  0.149	 126.4	   9.5	 16.4	  42	  15	 0	 0
10312d	36307	    1	  0.094	 208.7	 -13.6	 15.5	  34	  15	 0	 1
10314b	74180	 5581	  0.516	  92.1	  52.2	 12.7	  26	   6	 0	 0
10319a	 6105	 5585	  1.133	 345.2	  65.4	  3.4	 188	  13	 0	 0
10319b	39933	    1	  0.135	 238.2	  17.9	 27.1	  60	  14	 0	 0
10320a	35097	    1	  0.181	 160.6	 -27.6	 13.4	  19	   9	 1	 0
10320b	67276	    1	  0.133	  37.3	 -48.1	 16.1	  33	   9	 0	 0
10321a	19462	    1	  0.128	  69.7	 -24.0	 21.0	  18	   6	 0	 0
10321d	57175	    1	  0.320	 191.1	  15.8	 10.2	  45	  15	 1	 0
10321e	58072	    1	  0.230	 191.1	  28.3	 12.6	  34	  19	 1	 0
10323b	39320	    1	  0.163	 107.6	 -33.3	 18.5	  38	  11	 0	 0
10325c	21976	    1	  0.213	  58.8	  65.2	 11.0	  18	   6	 0	 0
10325d	23844	 5589	  0.533	 121.7	 -38.9	  6.3	 134	  13	 0	 0
10325g	85446	    1	  0.220	 159.0	  24.1	 22.3	   4	   3	 0	 0
10326a	25052	 5590	  0.553	 323.2	  41.6	  4.7	  34	  12	 0	 0
10326b	37686	 5591	  2.775	 247.8	  16.7	  4.1	 137	  14	 0	 0
10327b	15205	    1	  0.366	  14.1	  18.4	 13.3	  72	   5	 0	 0
10327d	50112	    1	  0.337	  40.2	  19.2	  9.0	  26	   7	 0	 0
10327f	66069	    1	  0.092	 348.3	  66.1	 37.0	   6	   5	 0	 0
10328b	38430	    1	  0.156	 194.7	  -4.7	 18.8	   8	   6	 0	 0
10330a	47429	    1	  0.072	 284.7	  -6.1	 36.9	 153	  33	 0	 0
10331a	 2568	    1	  0.255	 272.9	  63.7	  8.4	  24	  11	 0	 0
10331d	61224	    1	  0.442	 327.8	  17.0	  2.9	  88	  42	 0	 0
10332a	69336	 5592	  0.427	 328.6	  34.0	 20.4	   1	   1	 0	 0
10332c	81588	 5593	  3.425	  68.2	 -39.3	  1.8	  19	   4	 0	 0
10333c	24610	 5594	  0.516	 150.2	  55.5	  6.3	   8	   6	 0	 0
10333d	28714	 5595	  0.584	 320.2	  -5.6	 12.9	   2	   2	 0	 0
10333h	72965	    1	  0.228	  68.5	  66.4	 21.1	   5	   1	 0	 0
10334a	10426	    1	  0.109	 166.1	 -16.6	 26.7	  30	  11	 0	 0
10334c	50515	 5597	  2.010	 187.2	 -65.2	  1.4	  28	   6	 0	 0
10335a	74278	 5599	  1.297	  26.6	  -8.7	  6.0	   2	   1	 0	 0
10338b	21075	    1	  0.106	 251.5	 -12.6	 34.7	  16	   5	 0	 0
10338c	50247	 5601	  4.833	  95.2	  78.8	  1.0	  20	   4	 0	 0
10338e	86188	 5602	  0.561	 203.7	 -51.5	  5.9	  52	   9	 1	 0
10339b	14613	 5603	  0.747	 144.6	 -50.7	 13.1	  42	   8	 0	 0
10339c	20722	    1	  0.419	  75.8	  48.3	 13.2	  39	   2	 1	 0
10339d	22069	    1	  1.109	  88.2	 -42.0	 10.7	   5	   1	 1	 0
10339g	81896	    1	  0.124	  69.5	  -9.0	 19.2	  48	  32	 0	 0
10339h	83117	 5604	  2.476	 181.7	 -23.6	  1.4	  15	   8	 0	 0
10340a	 1725	    1	  0.142	 114.1	 -60.4	 22.0	  62	  21	 0	 0
10342a	85700	 5605	  0.497	 157.0	  59.7	 17.8	   8	   1	 0	 0
10343b	14411	    1	  0.235	 206.8	  53.1	 39.6	   6	   2	 0	 0
10343e	80550	 5606	  2.207	 314.4	 -32.0	  1.4	 102	   9	 0	 0
10345d	80880	 5607	  2.173	 221.2	  19.9	  3.7	   1	   1	 0	 0
10347a	29089	 5608	  1.112	 225.4	 -26.6	  3.9	  10	   6	 0	 0
10347d	54220	 5609	 20.377	 343.8	 -30.2	  0.5	  38	   3	 0	 0
10347e	72976	    1	  0.201	 223.9	 -70.8	  9.6	  55	  11	 1	 0
10349a	 2294	 5610	  0.478	 260.4	  62.0	  7.1	  96	  18	 0	 0
10349b	31200	    1	  0.214	 178.8	 -35.0	 37.3	   3	   1	 1	 0
10349c	71204	 5612	  0.295	  88.5	  20.0	  7.1	 118	  20	 0	 0
10351a	12436	 5615	  0.295	  34.7	 -15.2	 38.0	   2	   1	 0	 0
10353b	13638	 5617	  2.005	 197.7	  75.4	  1.3	  30	  14	 0	 0
10353d	42489	    1	  0.066	 282.0	  48.0	 19.9	   7	   1	 0	 0
10353f	50465	    1	  0.191	 263.3	  14.1	 11.0	  28	  11	 1	 0
10355a	 1030	 5618	  0.577	  60.0	  -7.6	 10.7	  22	   1	 0	 0
10355b	49853	    1	  0.320	  23.7	  42.4	 33.7	   3	   1	 1	 0
10355d	63010	 5619	  0.440	  58.9	  45.6	 15.9	   1	   1	 0	 0
10356b	44131	    1	  0.360	  30.9	  29.0	 16.2	  27	   4	 1	 0
10357b	75185	 5621	 22.197	  37.7	  59.4	  0.0	  10	   2	 0	 0
10358b	61129	 5622	  0.308	 133.1	  29.4	  8.1	 106	  20	 0	 0
10359b	21421	    1	  0.228	 284.2	 -15.6	  7.1	  50	  15	 1	 0
10359c	37621	    1	  0.204	 237.0	  27.3	 18.5	  14	   8	 1	 0
10362a	32158	 5624	  1.243	 274.6	 -26.7	  2.1	 119	   7	 0	 0
10362c	65524	    1	  0.109	 244.3	  23.8	 15.2	  30	  14	 1	 0
10364b	19260	 5626	  0.518	 258.2	  32.7	 11.9	  13	   2	 0	 0
10365a	 7448	 5627	  0.449	 191.9	 -39.0	 25.2	   6	   2	 0	 0
10365b	33554	 5628	  7.299	  79.5	  80.3	  1.5	  15	   5	 0	 0
10365c	49065	 5629	  6.690	 135.5	 -79.0	  1.1	  20	  10	 0	 0
10365d	50292	    1	  0.245	 110.2	 -79.0	  6.6	  36	  30	 1	 0
10365e	62723	    1	  0.235	 267.4	  61.1	 15.5	  43	  12	 1	 0
10366a	21876	    1	  0.260	 147.4	 -70.7	 19.6	   3	   2	 1	 0
10366d	67020	    1	  0.274	 105.9	 -71.6	 14.1	  10	   5	 1	 0
10367b	29121	    1	  0.169	 142.9	   7.0	 45.5	   9	   6	 0	 0
10369c	13316	    1	  0.166	 277.0	 -13.4	 32.3	  14	   9	 1	 0
10369e	74531	    1	  0.113	 192.9	  53.7	 20.8	  39	  16	 1	 0
10370a	  507	 5631	  1.244	 336.3	 -30.9	  2.0	  77	  11	 0	 0
10371d	58123	 5632	  0.775	 218.0	  30.8	  3.1	  38	  16	 0	 0
10372c	66562	    1	  0.180	 130.0	  63.6	 31.6	  25	   8	 0	 0
10373c	22101	 5633	  0.416	 111.4	 -10.4	 31.6	   2	   1	 0	 0
10373d	23648	    1	  0.954	 162.8	  42.4	  3.7	  26	   4	 1	 0
10373e	40604	 5634	  1.945	  36.6	 -12.9	  8.1	   2	   1	 0	 0
10373f	54182	 5635	  0.478	 286.6	  28.7	  6.5	  28	   5	 0	 0
10375a	44438	    1	  0.203	 248.7	 -55.2	 18.5	  23	   8	 1	 0
10375d	76092	 5637	  1.440	 337.4	 -80.0	  4.2	  13	   4	 0	 0
10376b	10300	 5638	  0.266	  89.0	  11.9	 29.8	   2	   1	 0	 0
10377a	 3087	    1	  0.177	 154.9	  -4.5	 14.9	  36	   9	 0	 1
10378b	24223	 5640	  0.747	 276.3	  -7.0	  9.5	  20	   3	 0	 0
10378d	68454	 5642	  2.806	 159.6	 -37.7	  1.4	  78	  15	 0	 0
10379a	 7747	    1	  0.534	 328.4	   9.3	  4.0	  92	  12	 0	 0
10380a	21717	    1	  0.315	  33.9	  23.9	 31.5	   4	   1	 1	 0
10380b	26596	    1	  0.158	 331.2	 -58.2	 23.3	  17	   5	 0	 0
10381b	35738	    1	  0.141	  42.4	 -18.9	 19.3	  23	  11	 1	 0
10381c	45898	 5643	  0.674	 280.5	  19.4	  7.0	   3	   2	 0	 0
10382a	22308	 5644	  4.936	  93.9	  44.5	  1.0	  16	   2	 0	 0
10382b	35029	 5645	  0.809	 203.6	  24.9	  3.5	  35	   7	 0	 0
10382d	66782	    1	  0.239	  40.6	  59.7	 19.0	   6	   2	 0	 0
10383d	42247	 5646	  0.422	  72.0	 -43.5	 10.4	  75	   7	 0	 0
10383e	43323	 5647	  0.784	  84.4	 -51.0	 17.0	   2	   1	 0	 0
10385b	23676	 5648	  0.574	  62.1	 -53.5	  6.5	  24	   7	 0	 0
10385c	24781	 5649	  0.670	  56.4	 -53.0	  1.8	  49	  26	 0	 3
10386a	51049	 5650	  0.433	 267.6	  70.9	 14.5	   2	   1	 0	 0
10386d	80074	    1	  0.223	 150.1	  51.9	 10.9	  32	  10	 1	 0
10389c	20540	    1	  0.554	 311.9	 -25.0	  6.6	  34	  11	 0	 0
10389d	41902	 5654	  4.604	 268.3	  30.3	  0.7	  73	  27	 0	 0
10391a	16838	    1	  0.335	 219.9	  25.6	 11.2	   6	   5	 1	 0
10392c	45849	 5655	  0.993	 272.3	  16.8	  4.1	   6	   5	 0	 0
10393a	43031	    1	  0.276	 255.1	  81.1	 20.5	   5	   2	 1	 0
10393b	58791	    1	  0.129	 211.5	 -41.0	 30.2	   7	   6	 0	 0
10394b	12691	    1	  0.796	  43.8	  41.5	  2.3	 141	  35	 0	 0
10394g	74638	    1	  0.188	  86.9	  -1.2	 30.4	   3	   3	 0	 0
10394h	83063	    1	  0.179	 182.9	  15.2	 19.8	  42	   6	 0	 0
10395a	83236	    1	  0.326	 357.7	  37.9	  7.3	  35	  15	 1	 0
10397a	26976	    1	  0.525	  52.5	  60.2	  9.7	 115	   9	 1	 0
10397b	44437	 5664	  0.356	 313.9	  24.9	 22.6	   4	   1	 0	 0
10398a	12437	    1	  0.493	 343.4	 -11.6	  3.6	  31	  23	 1	 0
10398c	48645	 5666	  1.396	 182.6	 -32.5	  4.6	   3	   1	 0	 1
10398d	52850	    1	  0.289	 330.0	  -0.6	 20.1	  25	   6	 1	 0
10398f	83390	 5667	  1.066	  87.8	  27.9	  7.0	  31	   5	 0	 0
10400b	80523	    1	  1.769	 226.0	  -5.9	  6.8	   1	   1	 0	 0
10400c	82137	    1	  0.188	  88.4	 -22.2	 19.5	  26	   5	 0	 0
10402a	 3279	 5669	  1.033	  57.3	 -33.2	  2.1	  81	  12	 0	 0
10402e	70264	    1	  0.178	 115.5	  61.1	 12.2	  34	  15	 0	 0
10406i	38625	    1	  0.242	  63.6	  23.0	  8.8	 106	  13	 1	 0
10410c	59316	    1	  1.994	  67.6	  60.6	  4.4	   1	   1	 1	 0
10413a	24199	 5697	  9.968	 151.3	  38.4	  1.3	   4	   1	 0	 0
10415b	 5619	    1	  0.269	  16.9	  65.4	 23.6	  26	  11	 1	 0
10417d	37853	    1	  0.431	  43.7	 -29.1	  3.5	  73	  22	 1	 0
10419c	37424	    1	  0.114	 202.2	 -62.6	 28.0	  42	  19	 0	 0
10419d	66662	 5704	 14.992	 335.5	  18.2	  0.6	  10	   2	 0	 0
10423b	17081	 5706	  1.194	  26.3	 -36.8	  3.9	 151	  12	 0	 0
10423d	34491	    1	  0.115	   7.9	 -51.9	 29.8	  40	   8	 1	 0
10424c	54186	    1	  0.146	 109.3	 -52.3	 21.0	  27	   6	 1	 0
10425a	18578	    1	  0.176	 327.8	 -37.1	 18.7	  27	  13	 1	 0
10425b	50939	    1	  0.196	 138.2	 -54.3	 20.9	  28	  10	 1	 0
10425d	68232	    1	  0.412	  57.5	 -46.0	 12.9	  72	   3	 1	 0
10426a	27748	    1	  0.224	 130.7	 -24.9	 15.5	  44	   8	 1	 0
10426c	74677	    1	  0.934	 188.6	  33.4	  5.4	 166	   7	 1	 0
10427b	10732	    1	  0.434	 248.3	 -34.3	 12.8	 252	  24	 0	 0
10428c	74476	 5710	  1.239	 295.8	  40.8	  2.8	  41	   7	 0	 0
10429a	14871	 5711	 19.885	 180.6	  34.0	  0.7	   3	   1	 0	 0
10429d	26300	    1	  0.237	 238.5	  79.7	 14.7	  73	  13	 1	 0
10430b	49966	    1	  1.992	 186.3	  57.3	  2.2	 131	  12	 1	 0
10431a	34063	 5713	  0.885	 207.7	 -17.4	  5.7	  85	   2	 0	 0
10433f	59340	 5715	  0.556	  69.2	 -22.1	  7.3	  13	  10	 0	 0
10433h	75491	    1	  0.321	 251.3	  50.6	 10.3	  19	   8	 1	 0
10434b	70860	    1	  0.219	 317.6	 -33.8	 47.0	   3	   1	 1	 0
10435a	 3026	 5716	  0.726	 282.5	 -26.0	  5.3	  58	   6	 0	 0
10435c	70530	 5718	  0.171	  97.3	 -21.0	 29.2	   9	   7	 0	 0
10436e	47637	    1	  0.299	 210.4	 -34.0	 14.4	  68	   7	 1	 0
10436f	50356	    1	  0.359	 305.0	  64.1	 28.7	   2	   1	 1	 0
10437a	 2461	    1	  0.231	   2.6	  -0.7	  9.0	  41	  11	 1	 0
10437b	19311	 5719	  1.565	   8.1	  15.7	  3.5	   9	   3	 0	 0
10439d	43207	    1	  0.386	 305.2	 -11.5	  9.8	  77	   9	 1	 0
10440c	75365	 5721	  1.375	  87.8	  37.7	  2.1	  41	   5	 0	 0
10441a	10793	    1	  0.417	 271.5	  41.3	  8.5	   4	   3	 0	 3
10441b	36648	    1	  1.059	 322.0	  13.7	  2.7	  18	  12	 1	 0
10441c	38952	 5723	  0.436	   4.1	  57.8	  8.9	  41	   6	 0	 0
10441g	63708	 5724	  0.514	 177.7	 -61.5	 13.1	   2	   2	 0	 0
10442b	36435	 5725	  2.406	 142.0	  -1.3	  6.1	  42	   1	 0	 0
10443b	21050	 5726	  3.286	  27.2	  77.2	  1.1	  13	   4	 0	 0
10444b	53718	    1	  0.448	 186.9	 -15.3	  4.4	  51	   9	 1	 0
10445a	 1770	 5729	  2.214	 161.7	 -50.4	  1.9	  56	  18	 0	 0
10445d	81831	 5730	  0.723	 266.3	  25.0	 17.4	  44	   1	 0	 0
10445e	86312	 5731	  2.448	  15.1	 -59.4	  1.7	  52	   4	 0	 1
10448a	25575	    1	  0.176	 108.7	 -11.7	 16.1	 161	   9	 1	 1
10449b	22909	 5736	  0.472	 332.5	 -18.6	 10.0	  69	  10	 0	 0
10451a	18993	 5740	  0.558	 186.9	 -10.8	  9.3	   2	   1	 0	 0
10453a	13505	    1	  0.216	  12.5	 -61.1	 14.1	 398	  17	 0	 0
10456d	54783	    1	  0.248	  36.0	 -51.2	 24.1	  25	  13	 1	 0
10458a	39249	    1	  0.375	  50.1	  61.9	 18.1	   5	   1	 1	 0
10459c	35039	 5773	 12.737	 229.3	  19.2	  0.4	  32	  11	 0	 0
10459f	56767	    1	  0.244	 154.0	  25.1	 15.8	  14	   9	 1	 0
10459g	80084	    1	  0.430	 325.3	  22.7	 19.5	   3	   1	 1	 0
10463a	10131	    1	  0.432	 310.8	 -23.9	 12.0	   4	   2	 1	 0
10464a	32519	    1	  0.386	  47.2	  46.3	 17.3	   4	   1	 1	 1
10464b	43501	    1	  0.160	 280.3	   4.9	 32.5	   8	   3	 0	 0
10464d	58238	    1	  1.205	 181.3	 -49.3	  2.0	  57	  27	 1	 0
10465a	 8001	    1	  0.322	 306.4	 -60.2	 14.1	  11	   4	 1	 0
10465b	21185	    1	  0.120	 106.5	 -14.2	 27.4	  36	   6	 0	 3
10467b	26730	 5867	  2.410	 321.6	  40.0	  5.8	  15	   2	 0	 0
10467d	42607	    1	  0.727	 218.3	  82.0	  5.5	 143	   7	 1	 0
10468a	54216	    1	  0.129	 109.2	   9.2	 29.4	  16	   6	 1	 0
10468b	83365	 5890	  0.602	 232.9	  66.1	  6.6	  12	   3	 0	 0
10469b	25047	    1	  0.319	 139.9	 -20.9	 27.3	   2	   1	 1	 0
10470d	74264	    1	  0.086	 290.0	 -53.3	 22.2	  15	  10	 0	 0
10472a	42854	    1	  0.184	  92.4	 -32.1	 30.5	   7	   2	 0	 0
10472c	70674	    1	  0.782	 127.1	 -36.9	 15.7	  18	   1	 0	 3
10474a	23368	    1	  0.303	 201.1	 -33.4	  9.0	  32	  10	 1	 0
10474b	33799	    1	  0.384	  40.5	  68.0	  7.8	  41	   9	 1	 0
