# beta histogram from GBM catalog extracted on 27/10/16 
# bins | Distribution function 
# Length of this table : 201 
-6.200000e+00 	 2.161547e-01 
-6.100000e+00 	 2.195677e-01 
-6.000000e+00 	 2.263936e-01 
-5.900000e+00 	 2.298066e-01 
-5.800000e+00 	 2.309443e-01 
-5.700000e+00 	 2.354949e-01 
-5.600000e+00 	 2.400455e-01 
-5.500000e+00 	 2.480091e-01 
-5.400000e+00 	 2.502844e-01 
-5.300000e+00 	 2.571104e-01 
-5.200000e+00 	 2.650739e-01 
-5.100000e+00 	 2.718999e-01 
-5.000000e+00 	 2.741752e-01 
-4.900000e+00 	 2.810011e-01 
-4.800000e+00 	 2.844141e-01 
-4.700000e+00 	 2.878271e-01 
-4.600000e+00 	 2.923777e-01 
-4.500000e+00 	 2.957907e-01 
-4.400000e+00 	 3.037543e-01 
-4.300000e+00 	 3.071672e-01 
-4.200000e+00 	 3.128555e-01 
-4.100000e+00 	 3.185438e-01 
-4.000000e+00 	 3.310580e-01 
-3.900000e+00 	 3.390216e-01 
-3.800000e+00 	 3.503982e-01 
-3.700000e+00 	 3.640501e-01 
-3.600000e+00 	 3.754266e-01 
-3.500000e+00 	 3.924915e-01 
-3.400000e+00 	 4.050057e-01 
-3.300000e+00 	 4.220705e-01 
-3.200000e+00 	 4.402730e-01 
-3.100000e+00 	 4.607509e-01 
-3.000000e+00 	 4.880546e-01 
-2.900000e+00 	 5.164960e-01 
-2.800000e+00 	 5.449374e-01 
-2.700000e+00 	 5.836177e-01 
-2.600000e+00 	 6.302617e-01 
-2.500000e+00 	 6.882821e-01 
-2.400000e+00 	 7.588168e-01 
-2.300000e+00 	 8.100114e-01 
-2.200000e+00 	 8.759954e-01 
-2.100000e+00 	 9.431172e-01 
-2.000000e+00 	 1.000000e+00 
